holder_id,gross_interest_reported,first_name,last_name,nino,date_of_birth,address_line_1,town,postcode
H0023399,483.56,Yusuf,Vasquez,BR231958D,1986-07-23,91 Cathedral Close,Nottingham,NG22 4FG
H0023400,2885.98,Rosalind,Kaur,AR861503A,2004-07-16,86 Dovecote Lane,Birmingham,B19 4LA
H0023401,50.06,Jaspreet,Iqbal,KA732773C,1988-09-10,228 Ivywood Crescent,Bristol,BS32 9LU
H0023403,1410.53,Aisha,Fitzgerald,JK525782A,1977-05-20,162 Granby Row,Nottingham,NG12 8LH
H0023404,1724.0,Brian,Iqbal,AB883869A,1987-03-30,194 Alder Way,Cardiff,CF21 1UZ
H0023406,1616.99,Verity,Doyle,TH548006B,1990-12-02,166 Bramley Road,Glasgow,G11 9UN
H0023407,3467.32,Zainab,Yates,AX073595B,1989-06-01,28 Eastgate,Birmingham,B17 1JA
H0023409,410.82,Rosalind,Lindqvist,SJ835884D,1964-07-03,140 Dovecote Lane,Leeds,LS27 7AZ
H0023410,2622.62,Grace,Iqbal,KT516561B,1965-10-07,69 Bramley Road,Sheffield,S4 6SG
H0023411,847.58,Hamish,Whitfield,MH492073C,1966-07-09,136 Bramley Road,Glasgow,G8 4WG
H0023412,4906.33,Yusuf,Sinclair,ER449301B,1963-12-18,212 Dovecote Lane,Sheffield,S8 2QL
H0023414,1607.74,Zainab,Fitzgerald,AT335980B,1997-10-12,118 Bramley Road,Cardiff,CF19 7BH
H0023415,36.98,Oluwaseun,Abbott,CR035601A,1960-01-29,188 Fenwick Street,Newcastle upon Tyne,NE4 6DL
H0023417,5106.5,Kwame,Fitzgerald,GZ666220A,1954-10-02,22 Alder Way,Sheffield,S22 7TY
H0023418,3673.56,Dev,Yates,EG074616A,1951-12-23,218 Granby Row,Sheffield,S32 9LS
H0023419,933.21,Brian,Yates,NG969787A,1963-11-28,176 Jubilee Terrace,Nottingham,NG29 5GZ
H0023420,4258.12,Ualan,Vasquez,WE664851C,1960-11-10,159 Ivywood Crescent,Nottingham,NG8 3LZ
H0023421,3718.13,Dev,Zielinski,CR339771B,1956-02-19,177 Hollybank Avenue,Leeds,LS29 7SW
H0023422,3066.04,Hamish,Eriksson,JS233210A,1984-10-04,197 Alder Way,Newcastle upon Tyne,NE3 8UH
H0023423,121.66,Xiuying,Okonkwo,NE134034A,1944-01-22,23 Cathedral Close,Newcastle upon Tyne,NE33 5DE
H0023424,3438.5,Dev,Fitzgerald,YP835859B,1942-04-02,78 Hollybank Avenue,Bristol,BS36 1GL
H0023425,79.89,Quentin,Pemberton,GG028321B,1952-03-21,216 Jubilee Terrace,Leeds,LS29 5LE
H0023426,2255.64,Mohammed,Abbott,BC628079D,1990-01-15,14 Jubilee Terrace,Birmingham,B12 6JF
H0023427,1215.35,William,Zielinski,RZ624793D,1955-01-29,183 Granby Row,Sheffield,S40 4NL
H0023428,210.32,Farid,Okonkwo,LK875835D,1980-01-17,229 Ivywood Crescent,Newcastle upon Tyne,NE22 7GX
H0023429,2583.4,Priya,Abbott,OS283714D,1962-10-04,63 Granby Row,Manchester,M31 7GF
H0023430,2180.7,Verity,Thackeray,MK697709B,1972-05-11,173 Dovecote Lane,Glasgow,G31 8TX
H0023431,1064.0,Dev,Bhatt,GC325064D,1979-11-11,233 Hollybank Avenue,Cardiff,CF5 9EH
H0023432,558.55,Kwame,Iqbal,ER568475B,1992-12-31,197 Hollybank Avenue,Bristol,BS26 4BR
H0023433,6072.46,Catherine,Gill,ZA442668C,1965-10-09,224 Bramley Road,Cardiff,CF20 3FG
H0023434,3906.23,Rosalind,Whitfield,NB311969D,1963-04-23,159 Bramley Road,Bristol,BS19 6UH
H0023435,4038.95,Niamh,Mensah,GZ539845C,1996-03-14,172 Bramley Road,Newcastle upon Tyne,NE33 2NH
H0023437,1915.81,Brian,Doyle,KH839611A,1971-11-10,109 Eastgate,Nottingham,NG40 1TW
H0023438,4015.21,Catherine,Gill,MX271064A,1980-05-03,28 Bramley Road,Leeds,LS29 7DR
H0023439,2970.42,Aisha,Ubadike,AZ529372A,2002-01-02,82 Fenwick Street,Norwich,NR17 9LT
H0023440,1960.23,Oluwaseun,Vasquez,JC787381D,1956-12-05,147 Ivywood Crescent,Newcastle upon Tyne,NE29 5AP
H0023441,1417.0,Lucy,Bhatt,BX504080B,1990-10-31,21 Eastgate,Newcastle upon Tyne,NE12 7YW
H0023442,988.35,Grace,Sinclair,XL274938B,1988-05-10,104 Eastgate,Glasgow,G2 6BL
H0023443,929.25,Niamh,Chowdhury,WE876330B,1999-02-12,226 Jubilee Terrace,Bristol,BS10 9XT
H0023444,4492.15,Priya,Whitfield,SE264129C,1955-05-02,160 Cathedral Close,Leeds,LS26 3FY
H0023446,6.69,Zainab,Iqbal,OC983358C,1977-02-27,175 Cathedral Close,Bristol,BS18 5YH
H0023447,862.9,Sanjay,Gill,JL189333D,1992-05-16,43 Eastgate,Glasgow,G35 6XR
H0023448,1245.84,Catherine,Thackeray,SB668498B,2000-06-17,205 Bramley Road,Glasgow,G19 1UR
H0023449,3915.09,Hamish,Jenkins,AW144851B,1986-03-27,160 Fenwick Street,Sheffield,S7 8ZH
H0023450,625.1,Imogen,Xu,GM134894C,1961-12-25,36 Granby Row,Bristol,BS31 1DS
H0023451,360.41,Sanjay,Quinn,YJ779600B,1957-04-05,96 Jubilee Terrace,Bristol,BS19 8GA
H0023452,1073.25,Tara,Iqbal,ZH401287D,1974-01-30,,Manchester,M2 8UX
H0023453,369.17,William,Doyle,ST435962B,1986-11-11,209 Granby Row,Nottingham,NG5 1UG
H0023454,1662.46,Tara,Okonkwo,MH680107A,1956-05-21,197 Hollybank Avenue,Nottingham,NG40 4EJ
H0023455,649.52,Kwame,Yates,PX371840B,1947-06-27,89 Cathedral Close,Newcastle upon Tyne,NE6 4BD
H0023456,50.74,Niamh,Chowdhury,JW929004B,1974-01-30,135 Jubilee Terrace,Leeds,LS11 7EQ
H0023457,498.07,Niamh,Nowak,JG199601C,1956-07-14,108 Dovecote Lane,Norwich,NR18 2BR
H0023458,2334.39,Imogen,Chowdhury,AL059861D,1973-07-06,35 Fenwick Street,Sheffield,S23 8HQ
H0023459,202.77,Eleanor,Lindqvist,AE368078D,1982-11-24,68 Ivywood Crescent,Manchester,M15 2NA
H0023460,598.09,Oluwaseun,Pemberton,CB845855C,1964-05-08,19 Fenwick Street,Sheffield,S2 1GH
H0023461,3006.43,Grace,Quinn,MP387950A,1985-08-03,85 Bramley Road,Newcastle upon Tyne,NE10 6UT
H0023462,887.7,Eleanor,Hargreaves,OG032514D,1966-06-30,118 Ivywood Crescent,Norwich,NR16 4DF
H0023463,1166.3,Jaspreet,Hargreaves,EG021207D,1947-08-20,140 Cathedral Close,Norwich,NR1 5TX
H0023464,446.46,Aisha,Doyle,OY807695D,1964-08-12,8 Alder Way,Bristol,BS20 7BH
H0023465,4030.8,Niamh,Ubadike,TB049770A,1996-10-26,239 Ivywood Crescent,Cardiff,CF12 6SQ
H0023466,5632.66,William,Abbott,EL603420C,2000-04-14,83 Alder Way,Norwich,NR9 1ED
H0023467,53.71,Lucy,Kaur,OT765680C,1950-05-25,181 Dovecote Lane,Cardiff,CF2 3QR
H0023468,1700.27,Jaspreet,Jenkins,BR989552C,1969-04-16,171 Cathedral Close,Sheffield,S3 9UT
H0023469,98.35,Jaspreet,Fitzgerald,ZT947539A,1986-04-04,183 Ivywood Crescent,Manchester,M40 4BA
H0023470,2552.08,Quentin,Abbott,RA033689A,1988-04-30,22 Eastgate,Birmingham,B7 7FL
H0023471,1805.12,Aisha,Jenkins,HP482833A,1989-04-11,227 Fenwick Street,Leeds,LS9 7QL
H0023472,153.12,Imogen,Vasquez,TW347806D,1966-06-04,171 Bramley Road,Norwich,NR37 1TE
H0023473,1670.95,Niamh,Ubadike,OK474907B,1957-12-09,130 Ivywood Crescent,Manchester,M4 1TL
H0023474,24.75,Verity,Vasquez,NL253230C,1961-07-31,47 Cathedral Close,Manchester,M22 6WU
H0023475,196.53,William,Yates,PX785653D,1941-11-22,104 Alder Way,Nottingham,NG37 1GY
H0023476,1141.42,Farid,Doyle,EC045728C,1999-12-03,12 Hollybank Avenue,Newcastle upon Tyne,NE21 2UN
H0023477,3754.68,Yusuf,Whitfield,YH239090D,1971-08-29,179 Eastgate,Nottingham,NG25 9YX
H0023478,2208.04,Grace,Abbott,RJ332314D,2003-05-03,100 Eastgate,Newcastle upon Tyne,NE16 7SW
H0023480,3241.92,Quentin,Whitfield,MK289825C,1948-11-10,66 Alder Way,Nottingham,NG20 7AH
H0023481,3445.26,Eleanor,Doyle,YX664264A,2004-11-07,17 Bramley Road,Leeds,LS9 4HX
H0023482,8272.66,Verity,Lindqvist,LG363238B,,132 Bramley Road,Norwich,NR24 8SD
H0023483,1277.56,Grace,Iqbal,JS047053B,1966-03-25,118 Fenwick Street,Cardiff,CF24 7BG
H0023484,2454.05,Aisha,Thackeray,LN115173B,1957-02-24,7 Cathedral Close,Cardiff,CF28 5YA
H0023485,165.4,Kwame,Rahman,EA884721A,2001-08-24,203 Dovecote Lane,Glasgow,G35 5AN
H0023487,1537.37,Sanjay,Gill,PA410406D,1997-08-16,164 Ivywood Crescent,Birmingham,B15 8BT
H0023488,4540.92,Jaspreet,Hargreaves,TT082848C,1948-04-27,96 Cathedral Close,Manchester,M16 7QS
H0023489,1642.84,Dev,Iqbal,AX314256D,1982-04-07,60 Fenwick Street,Manchester,M18 7DJ
H0023490,326.33,Rosalind,Pemberton,RH410732D,1986-08-29,162 Eastgate,Bristol,BS10 9EE
H0023491,1886.63,Imogen,Nowak,RA516713B,1961-12-18,170 Dovecote Lane,Cardiff,CF16 5GH
H0023492,3528.64,Niamh,Rahman,XH465197D,1941-11-24,141 Dovecote Lane,Bristol,BS3 7SW
H0023493,6770.37,Farid,Fitzgerald,PJ148317B,1966-12-12,191 Ivywood Crescent,Cardiff,CF38 8QZ
H0023494,22.06,Brian,Jenkins,YS792248B,1998-05-06,178 Jubilee Terrace,Leeds,LS26 4US
H0023495,515.26,Niamh,Rahman,XL523237A,1977-07-09,34 Granby Row,Leeds,LS13 7LL
H0023496,2023.42,Imogen,Eriksson,YN085095B,1972-09-21,148 Dovecote Lane,Bristol,BS19 1LZ
H0023497,2274.24,Ualan,Pemberton,JY960500A,1991-05-05,136 Jubilee Terrace,Bristol,BS18 3EW
H0023498,350.17,Dev,Sinclair,YB784485D,1947-02-01,232 Fenwick Street,Nottingham,NG6 9FN
H0023499,1881.29,Tara,Pemberton,TA730879C,1944-06-13,127 Hollybank Avenue,Cardiff,CF12 7QZ
H0023501,1005.43,Kwame,Fitzgerald,MH608473A,2003-11-16,213 Fenwick Street,Norwich,NR40 7DD
H0023503,275.04,William,Pemberton,OY879856D,1998-11-07,160 Bramley Road,Newcastle upon Tyne,NE17 7EE
H0023505,1398.57,Oluwaseun,Doyle,XW003551B,1964-01-20,223 Hollybank Avenue,Nottingham,NG20 3HU
H0023507,21.58,Grace,Nowak,NC060441D,1999-03-20,36 Alder Way,Norwich,NR35 5RD
H0023508,1065.73,Dev,Sinclair,BL239505A,2003-03-11,178 Jubilee Terrace,Birmingham,B40 6QY
H0023509,22.57,Zainab,Iqbal,WM450954C,1997-12-02,210 Granby Row,Newcastle upon Tyne,NE11 9HY
H0023510,2544.69,Sanjay,Xu,AZ138146D,1969-10-08,214 Alder Way,Manchester,M16 2SA
H0023511,584.17,Kwame,Okonkwo,YS238859A,1948-11-11,55 Jubilee Terrace,Bristol,BS3 1DU
H0023512,935.13,Niamh,Xu,HM447005B,2004-07-15,191 Jubilee Terrace,Bristol,BS38 8TL
H0023513,4128.77,Quentin,Quinn,CE508906C,1997-07-31,38 Dovecote Lane,Nottingham,NG37 2JQ
H0023514,600.49,Zainab,Quinn,TY107694D,1982-05-01,139 Hollybank Avenue,Manchester,M34 4HX
H0023515,206.2,Lucy,Sinclair,ZT263296A,1954-07-15,152 Cathedral Close,Newcastle upon Tyne,NE17 1XN
H0023516,1602.75,Quentin,Chowdhury,WS226760C,1986-03-06,234 Ivywood Crescent,Birmingham,B6 5XF
H0023517,3059.51,Mohammed,Mensah,OK163129D,1949-11-13,57 Jubilee Terrace,Nottingham,NG16 7HB
H0023519,1214.79,Kwame,Sinclair,KL131092A,1942-01-21,211 Hollybank Avenue,Birmingham,B2 2UF
H0023520,1313.16,Kwame,Yates,AW404588B,1941-01-12,178 Granby Row,Manchester,M13 6DT
H0023521,2855.79,Brian,Abbott,ZY520228B,2002-11-14,45 Ivywood Crescent,Leeds,LS19 7XT
H0023522,4650.64,Ualan,Ubadike,MS427988D,2001-02-17,8 Eastgate,Nottingham,NG2 8UL
H0023523,4008.77,Mohammed,Okonkwo,BT749808A,2002-04-26,202 Bramley Road,Manchester,M2 7UB
H0023524,633.56,Kwame,Iqbal,WX715280C,1966-04-06,182 Granby Row,Nottingham,NG24 2QS
H0023525,10168.53,Kwame,Xu,BW402694D,1948-12-19,7 Jubilee Terrace,Sheffield,S10 4RF
H0023526,1166.03,Hamish,Kaur,NY623574B,1999-10-01,150 Jubilee Terrace,Sheffield,S16 4UZ
H0023527,162.0,Mohammed,Lindqvist,HE448930C,1952-03-17,211 Alder Way,Newcastle upon Tyne,NE37 8BH
H0023528,6677.4,Quentin,Thackeray,TM950275C,1973-07-30,97 Bramley Road,Sheffield,S14 2WR
H0023529,1604.34,Ualan,Kaur,ON525182C,1949-04-06,67 Bramley Road,Glasgow,G30 3HZ
H0023530,1048.19,Xiuying,Mensah,TR432954C,1962-06-15,190 Ivywood Crescent,Bristol,BS16 3FA
H0023531,613.13,Catherine,Xu,AZ776304D,1978-03-24,36 Granby Row,Manchester,M13 3QN
H0023532,437.0,Mohammed,Nowak,HK006193C,1960-08-26,139 Granby Row,Glasgow,G1 9BU
H0023533,4203.26,Jaspreet,Abbott,EP624209C,1951-10-25,163 Ivywood Crescent,Sheffield,S40 8JJ
H0023534,1299.9,Aisha,Zielinski,NL938896D,1975-04-23,158 Cathedral Close,Nottingham,NG14 8JN
H0023535,3913.27,Kwame,Eriksson,CW089045A,1951-11-27,221 Ivywood Crescent,Bristol,BS8 8HP
H0023536,6518.95,Eleanor,Hargreaves,ON318563C,1941-02-16,152 Ivywood Crescent,Sheffield,S6 4RR
H0023537,177.82,Lucy,Thackeray,EM710082C,1975-10-04,5 Dovecote Lane,Bristol,BS31 6XQ
H0023538,112.35,Mohammed,Nowak,OA912940D,2003-04-20,221 Hollybank Avenue,Norwich,NR23 1FY
H0023539,2164.57,Aisha,Quinn,MJ843928B,1963-12-15,10 Jubilee Terrace,Manchester,M28 6TL
H0023540,3585.91,Priya,Gill,NR023019D,1998-09-22,133 Cathedral Close,Glasgow,G35 1QB
H0023541,310.09,Lucy,Bhatt,XN247313A,1976-05-01,220 Hollybank Avenue,Newcastle upon Tyne,NE32 4XE
H0023542,4476.49,Farid,Pemberton,BX354847A,1970-10-12,209 Hollybank Avenue,Glasgow,G1 1EE
H0023543,810.61,Jaspreet,Ubadike,ET010795B,1962-09-10,220 Jubilee Terrace,Glasgow,G38 6AD
H0023544,4217.16,Mohammed,Vasquez,CJ897244B,1959-08-23,138 Hollybank Avenue,Nottingham,NG34 6FL
H0023545,833.55,Brian,Xu,BB991435B,1951-05-14,131 Jubilee Terrace,Newcastle upon Tyne,NE35 4NT
H0023546,2161.88,Kwame,Sinclair,ZH516022A,1970-08-24,9 Jubilee Terrace,Birmingham,B12 5LE
H0023547,587.8,Quentin,Ubadike,TE055978D,1986-08-26,177 Fenwick Street,Newcastle upon Tyne,NE34 9AE
H0023548,239.31,Lucy,Bhatt,OR419313B,1970-10-07,92 Bramley Road,Norwich,NR12 1XG
H0023549,283.38,William,Whitfield,YC323654B,1975-04-13,221 Granby Row,Birmingham,B38 5PA
H0023550,1237.29,Jaspreet,Kaur,LJ649926C,1969-10-12,189 Eastgate,Leeds,LS36 1WS
H0023551,4160.99,Kwame,Ubadike,ON888199D,1964-11-20,17 Eastgate,Newcastle upon Tyne,NE13 8GB
H0023552,2021.79,William,Pemberton,LK256795B,1948-08-17,117 Bramley Road,Glasgow,G9 2TX
H0023553,2370.21,Oluwaseun,Jenkins,NM631069A,1971-10-12,233 Cathedral Close,Leeds,LS30 8TQ
H0023555,324.58,Jaspreet,Thackeray,AN778887D,1983-07-21,172 Bramley Road,Bristol,BS31 8AY
H0023556,577.31,William,Ubadike,XT406511B,1965-01-22,210 Eastgate,Bristol,BS38 4UG
H0023557,595.89,Kwame,Rahman,MX585169C,2005-04-14,155 Hollybank Avenue,Bristol,BS25 2RZ
H0023558,52.47,Yusuf,Jenkins,TG469686A,1960-02-10,151 Ivywood Crescent,Nottingham,NG22 7NG
H0023559,2084.64,Lucy,Thackeray,RR097637A,1957-08-24,55 Dovecote Lane,Cardiff,CF21 2JX
H0023560,5549.64,Verity,Bhatt,EN632015C,1943-10-15,98 Jubilee Terrace,Birmingham,B21 8SE
H0023561,5401.18,Priya,Rahman,BN902358A,1967-04-24,74 Dovecote Lane,Glasgow,G30 1UG
H0023562,159.57,Sanjay,Iqbal,CR395149D,1997-10-14,212 Bramley Road,Birmingham,B1 4LG
H0023563,6.11,Eleanor,Kaur,BT884971B,1969-02-27,44 Fenwick Street,Sheffield,S40 2XZ
H0023564,5619.09,Oluwaseun,Ubadike,EE927932C,1976-09-12,216 Hollybank Avenue,Nottingham,NG39 6ZA
H0023565,2060.19,Quentin,Fitzgerald,JA659241A,1980-01-15,52 Eastgate,Manchester,M35 8BH
H0023566,2518.24,Xiuying,Hargreaves,YL314143D,1986-10-01,132 Hollybank Avenue,Norwich,NR16 3AT
H0023567,414.5,Grace,Bhatt,SH414077A,1963-12-01,70 Ivywood Crescent,Cardiff,CF4 3TH
H0023569,697.75,Lucy,Quinn,WH052275C,1951-08-10,170 Hollybank Avenue,Glasgow,G25 2ZH
H0023570,251.76,Lucy,Iqbal,KL432308B,1972-02-12,78 Hollybank Avenue,Newcastle upon Tyne,NE18 1BZ
H0023571,632.11,Oluwaseun,Bhatt,CG557354D,1993-07-23,94 Eastgate,Manchester,M31 1GJ
H0023572,948.2,Zainab,Eriksson,JE776250B,1953-07-18,63 Alder Way,Birmingham,B11 4EY
H0023573,823.7,Quentin,Mensah,JW540789D,1952-11-26,167 Hollybank Avenue,Manchester,M28 5WQ
H0023574,1875.97,Dev,Vasquez,RH936345B,1948-10-16,36 Fenwick Street,Manchester,M38 1TA
H0023575,7405.57,Dev,Quinn,KL015188A,2003-02-10,141 Alder Way,Glasgow,G11 1WD
H0023576,4569.53,Lucy,Jenkins,CH178109D,2003-04-21,57 Cathedral Close,Nottingham,NG39 1DF
H0023577,929.35,Xiuying,Pemberton,NY013199D,1981-03-16,70 Jubilee Terrace,Nottingham,NG15 4ZU
H0023578,796.71,Lucy,Chowdhury,ZW799114B,1966-05-04,107 Jubilee Terrace,Glasgow,G37 1RZ
H0023579,108.61,Verity,Zielinski,EB265475D,1972-04-12,40 Fenwick Street,Bristol,BS17 4EN
H0023580,1965.71,William,Chowdhury,BT290375A,2000-01-12,216 Granby Row,Bristol,BS38 4AL
H0023582,253.29,Hamish,Whitfield,PX634760D,1952-07-09,66 Jubilee Terrace,Birmingham,B21 4JE
H0023583,1039.17,Hamish,Zielinski,OP389022A,1950-02-03,13 Alder Way,Cardiff,CF36 6EQ
H0023584,3109.87,Xiuying,Jenkins,XY727247C,1971-01-21,129 Fenwick Street,Newcastle upon Tyne,NE35 1WA
H0023585,432.85,Sanjay,Okonkwo,CH277361B,1960-11-03,14 Granby Row,Cardiff,CF14 7BH
H0023586,4421.31,Dev,Jenkins,AA077080D,1985-04-19,97 Granby Row,Glasgow,G14 5XD
H0023587,4185.36,Ualan,Doyle,TE090676D,1967-10-22,186 Dovecote Lane,Glasgow,G5 1WU
H0023588,14.26,William,Whitfield,BS818138C,1987-04-18,38 Cathedral Close,Manchester,M6 7YQ
H0023589,3591.93,Xiuying,Thackeray,NN263843B,1998-06-10,156 Jubilee Terrace,Nottingham,NG13 9YH
H0023590,2618.53,Niamh,Mensah,PH478811B,1957-12-21,98 Eastgate,Sheffield,S27 7RJ
H0023591,7392.71,Tara,Sinclair,JZ038708D,1973-05-22,227 Hollybank Avenue,Leeds,LS31 9ES
H0023592,2135.7,Aisha,Whitfield,TR930286D,1965-11-23,65 Cathedral Close,Birmingham,B29 3FN
H0023593,3815.79,Kwame,Sinclair,YK726188C,1973-02-23,116 Alder Way,Sheffield,S28 9NS
H0023594,1496.22,Eleanor,Kaur,PL526942C,1959-11-20,56 Fenwick Street,Leeds,LS15 6HG
H0023595,21.42,Sanjay,Zielinski,YE799111D,1975-07-11,223 Fenwick Street,Newcastle upon Tyne,NE12 7ZW
H0023596,5199.94,Rosalind,Jenkins,KK090989A,1956-06-28,173 Ivywood Crescent,Nottingham,NG37 2AP
H0023597,25.13,William,Whitfield,XP423776B,1988-07-18,99 Ivywood Crescent,Bristol,BS18 7PX
H0023598,430.92,Farid,Nowak,RW326762D,1941-02-20,14 Bramley Road,Sheffield,S35 5DQ
H0023599,3464.49,Oluwaseun,Lindqvist,AC177254A,1980-12-19,207 Cathedral Close,Glasgow,G31 9EB
H0023600,206.8,Hamish,Vasquez,OB551492D,1963-10-03,16 Dovecote Lane,Birmingham,B29 1DR
H0023601,42.17,Grace,Bhatt,CB089956C,1950-10-26,129 Cathedral Close,Bristol,BS30 3PZ
H0023602,40.51,Brian,Nowak,TA608173C,1955-08-18,213 Alder Way,Leeds,LS34 5ZF
H0023603,1662.31,Niamh,Rahman,WG834696A,1975-12-22,163 Hollybank Avenue,Nottingham,NG9 4FF
H0023604,59.19,Verity,Sinclair,KX074406A,1981-06-01,138 Fenwick Street,Norwich,NR7 2UQ
H0023605,1060.88,Hamish,Xu,YG438767D,1980-02-04,183 Granby Row,Sheffield,S6 1NB
H0023606,721.14,Xiuying,Chowdhury,EX868578C,1999-02-08,27 Fenwick Street,Birmingham,B20 1SZ
H0023607,1898.1,Quentin,Nowak,AH137151A,1978-03-01,55 Hollybank Avenue,Birmingham,B39 1YU
H0023608,391.76,Mohammed,Kaur,HJ047722D,1951-11-29,102 Ivywood Crescent,Bristol,BS31 8GR
H0023609,38.7,William,Thackeray,XC088486C,2002-05-14,27 Alder Way,Manchester,M36 7PT
H0023610,2507.45,Eleanor,Ubadike,TZ155785C,1984-07-01,24 Dovecote Lane,Cardiff,CF4 8EX
H0023611,4845.71,Aisha,Ubadike,LG183368D,1951-07-30,179 Fenwick Street,Manchester,M25 5FU
H0023612,32.55,Dev,Iqbal,LE205340B,1993-02-14,72 Alder Way,Sheffield,S36 4JT
H0023613,4319.46,Quentin,Sinclair,YK815615A,1977-04-05,112 Jubilee Terrace,Manchester,M35 3HG
H0023615,1475.71,Quentin,Ubadike,ZH565837D,1956-02-28,81 Cathedral Close,Nottingham,NG32 6AN
H0023616,1902.48,Rosalind,Hargreaves,BA100763A,1987-08-11,70 Ivywood Crescent,Manchester,M34 5LY
H0023617,6131.33,Sanjay,Pemberton,GE559145C,1947-07-09,55 Jubilee Terrace,Nottingham,NG12 2TG
H0023618,7486.07,Kwame,Rahman,EP666917D,1988-12-03,183 Fenwick Street,Glasgow,G1 3GP
H0023619,1398.65,Dev,Thackeray,MY203891A,1944-08-24,17 Eastgate,Leeds,LS4 6LP
H0023620,3137.66,Aisha,Thackeray,OB317921C,,9 Ivywood Crescent,Manchester,M37 7JW
H0023621,109.49,Rosalind,Sinclair,PL819685C,1973-05-16,189 Granby Row,Norwich,NR13 1JY
H0023622,1434.88,Xiuying,Bhatt,XG020565B,1966-05-01,44 Granby Row,Glasgow,G39 1GJ
H0023623,10.42,Imogen,Gill,LC256625B,2003-01-11,126 Eastgate,Manchester,M31 7GF
H0023624,1789.07,Ualan,Bhatt,ZA750331B,1959-07-13,213 Bramley Road,Birmingham,B17 5TJ
H0023625,1055.93,Mohammed,Rahman,CK113328C,1981-05-05,204 Granby Row,Nottingham,NG38 4TZ
H0023626,21.93,Dev,Lindqvist,XJ129715C,1952-02-16,237 Cathedral Close,Newcastle upon Tyne,NE1 4FA
H0023627,4959.35,Yusuf,Nowak,KT969584C,1967-07-29,139 Jubilee Terrace,Manchester,M11 8DD
H0023628,24.57,Zainab,Nowak,MG512690B,2001-09-11,3 Bramley Road,Glasgow,G30 9BZ
H0023629,22.92,Lucy,Doyle,BR909790D,1943-11-20,16 Granby Row,Birmingham,B38 2YJ
H0023630,754.82,Tara,Bhatt,XC149861A,1969-02-20,38 Granby Row,Norwich,NR1 9QA
H0023631,7007.61,Hamish,Okonkwo,NN918190C,1992-12-19,161 Fenwick Street,Glasgow,G2 3AA
H0023632,5316.31,Sanjay,Pemberton,SB280092B,2001-09-14,82 Jubilee Terrace,Norwich,NR29 1FG
H0023633,2737.8,Brian,Kaur,NA247302A,1991-02-07,206 Alder Way,Sheffield,S32 5TQ
H0023634,514.1,William,Abbott,PB438626D,1970-04-11,102 Eastgate,Norwich,NR35 2ZD
H0023635,1314.12,Oluwaseun,Thackeray,LM721420C,1943-04-01,79 Hollybank Avenue,Newcastle upon Tyne,NE35 8HU
H0023636,1484.31,Priya,Abbott,RG842837B,1998-11-14,207 Jubilee Terrace,Glasgow,G19 8AP
H0023637,4305.43,Ualan,Okonkwo,GR269524A,1957-06-05,183 Alder Way,Sheffield,S13 8YN
H0023638,400.71,Ualan,Okonkwo,AG877541C,1974-01-10,43 Jubilee Terrace,Leeds,LS10 6WL
H0023639,1061.27,Kwame,Kaur,SG278316A,1982-08-02,194 Jubilee Terrace,Birmingham,B18 6XL
H0023640,836.64,Hamish,Chowdhury,ZN201707C,1972-07-07,143 Hollybank Avenue,Manchester,M27 5NS
H0023641,1304.66,Eleanor,Hargreaves,HG066418B,1981-01-28,60 Dovecote Lane,Birmingham,B4 2EH
H0023642,215.14,Lucy,Bhatt,HR916390D,1989-08-07,13 Hollybank Avenue,Birmingham,B5 7PJ
H0023643,4009.41,Catherine,Zielinski,XY938081D,1981-06-14,144 Ivywood Crescent,Bristol,BS20 8YW
H0023644,2665.33,Aisha,Abbott,AM117998B,1974-03-10,174 Cathedral Close,Sheffield,S25 2YF
H0023646,7231.2,Niamh,Vasquez,JK708959D,1967-09-13,2 Jubilee Terrace,Leeds,LS22 9PW
H0023648,253.24,Zainab,Eriksson,LP606428A,1951-07-02,82 Fenwick Street,Cardiff,CF28 5EJ
H0023649,259.09,Priya,Yates,BC869661C,1941-12-10,214 Jubilee Terrace,Norwich,NR23 3EA
H0023650,5587.66,Rosalind,Kaur,XC829400D,1998-10-29,87 Ivywood Crescent,Norwich,NR16 6LJ
H0023651,3795.0,Priya,Gill,ME237302B,1955-06-04,129 Fenwick Street,Sheffield,S34 5AP
H0023652,1753.4,Quentin,Kaur,XM103657A,2002-04-30,212 Granby Row,Bristol,BS21 6ZB
H0023653,1616.15,Brian,Fitzgerald,AK081553C,1944-03-17,63 Jubilee Terrace,Newcastle upon Tyne,NE4 6ER
H0023654,4351.29,Catherine,Rahman,XH470545C,1946-04-30,82 Alder Way,Sheffield,S18 6WT
H0023655,694.66,Yusuf,Mensah,YM587307D,1974-10-05,162 Ivywood Crescent,Nottingham,NG16 2TR
H0023657,4200.19,William,Lindqvist,PM602149A,2002-07-16,120 Cathedral Close,Sheffield,S19 5NF
H0023658,1550.08,Niamh,Bhatt,WZ992436B,1985-11-09,15 Hollybank Avenue,Bristol,BS18 3RD
H0023659,4028.43,Priya,Sinclair,CM701917C,1964-12-07,232 Granby Row,Birmingham,B27 4PA
H0023660,963.31,Hamish,Doyle,ES242142C,1974-06-20,5 Granby Row,Glasgow,G10 8DU
H0023661,6.12,Zainab,Zielinski,RX418917A,2001-08-26,135 Jubilee Terrace,Nottingham,NG24 9NH
